text@ish1984f	@ish1984f	160.129	162.119	ты чувстуешь что ты это можешь //
text@ish1984f	@ish1984f	174.979	176.629	ну он сейчас очень популярен становится //
text@ish1984f	@ish1984f	180.067	180.607	#смеётся# //
text@ish1984f	@ish1984f	180.647	181.547	графику рисовать 
text@ish1984f	@ish1984f	186.208	187.17	ну а в жанре хоррор? //
text@ish1984f	@ish1984f	205.358	206.278	ага ага 
text@ish1984f	@ish1984f	216.048	223.664	был же момент когда / ты себе сказала что я получаю колоссальный кайф / от актерства я не знаю / от чтения стихов на стуле #смеётся# / что это было? //
text@ish1984f	@ish1984f	231.982	232.432	так // 
text@ish1984f	@ish1984f	232.95	237.13	ох какой хороший навык! #смеётся# // в пять лет! //
text@ish1984f	@ish1984f	248.15	249.81	так // мама знает про ? // #смеётся# //
text@ish1984f	@ish1984f	264.15	264.7	ага
text@ish1984f	@ish1984f	298.01	300.57	что за проблема случилась / что тебя отчислили? //
text@ish1984f	@ish1984f	301.805	302.31	почему? //
words@akh1986f	@akh1986f	0.454	0.648	ну
words@akh1986f	@akh1986f	0.648	0.842	/
words@akh1986f	@akh1986f	0.842	1.036	наверно
words@akh1986f	@akh1986f	1.036	1.23	в
words@akh1986f	@akh1986f	1.23	1.424	Ёлках
words@akh1986f	@akh1986f	1.424	1.618	там
words@akh1986f	@akh1986f	1.618	1.812	все
words@akh1986f	@akh1986f	1.812	2.006	одно
words@akh1986f	@akh1986f	2.006	2.2	и
words@akh1986f	@akh1986f	2.2	2.394	то
words@akh1986f	@akh1986f	2.394	2.588	же
words@akh1986f	@akh1986f	2.588	2.782	#смеётся#
words@akh1986f	@akh1986f	2.782	2.976	/
words@akh1986f	@akh1986f	2.976	3.17	/
words@akh1986f	@akh1986f	3.17	3.364	там
words@akh1986f	@akh1986f	3.364	3.558	как
words@akh1986f	@akh1986f	3.558	3.752	бы
words@akh1986f	@akh1986f	3.752	3.946	одна
words@akh1986f	@akh1986f	3.946	4.14	героиня
words@akh1986f	@akh1986f	4.14	4.334	/
words@akh1986f	@akh1986f	4.334	4.545	/
words@akh1986f	@akh1986f	6.545	6.848	да
words@akh1986f	@akh1986f	6.848	7.151	/
words@akh1986f	@akh1986f	7.151	7.454	просто
words@akh1986f	@akh1986f	7.454	7.757	красивая
words@akh1986f	@akh1986f	7.757	8.06	/
words@akh1986f	@akh1986f	8.06	8.363	/
words@akh1986f	@akh1986f	9.999	10.288	не
words@akh1986f	@akh1986f	10.288	10.577	ну
words@akh1986f	@akh1986f	10.577	10.866	если
words@akh1986f	@akh1986f	10.866	11.155	брать
words@akh1986f	@akh1986f	11.155	11.444	только
words@akh1986f	@akh1986f	11.444	11.733	за
words@akh1986f	@akh1986f	11.733	12.022	основу
words@akh1986f	@akh1986f	12.022	12.311	красивая
words@akh1986f	@akh1986f	12.311	12.6	девочка
words@akh1986f	@akh1986f	12.6	12.889	/
words@akh1986f	@akh1986f	12.889	13.181	/
words@akh1986f	@akh1986f	13.272	13.58	я
words@akh1986f	@akh1986f	13.58	13.888	вот
words@akh1986f	@akh1986f	13.888	14.196	много
words@akh1986f	@akh1986f	14.196	14.504	/
words@akh1986f	@akh1986f	14.504	14.812	много
words@akh1986f	@akh1986f	14.812	15.12	задавала
words@akh1986f	@akh1986f	15.12	15.428	себе
words@akh1986f	@akh1986f	15.428	15.736	этот
words@akh1986f	@akh1986f	15.736	16.044	вопрос
words@akh1986f	@akh1986f	16.044	16.352	часто
words@akh1986f	@akh1986f	16.352	16.66	потому
words@akh1986f	@akh1986f	16.66	16.968	что
words@akh1986f	@akh1986f	16.968	17.276	эээ
words@akh1986f	@akh1986f	17.276	17.584	/
words@akh1986f	@akh1986f	17.584	17.892	но
words@akh1986f	@akh1986f	17.892	18.2	я
words@akh1986f	@akh1986f	18.2	18.508	пришла
words@akh1986f	@akh1986f	18.508	18.816	к
words@akh1986f	@akh1986f	18.816	19.124	тому
words@akh1986f	@akh1986f	19.124	19.432	что
words@akh1986f	@akh1986f	19.432	19.74	у
words@akh1986f	@akh1986f	19.74	20.048	нас
words@akh1986f	@akh1986f	20.048	20.356	в
words@akh1986f	@akh1986f	20.356	20.664	принципе
words@akh1986f	@akh1986f	20.664	20.972	/
words@akh1986f	@akh1986f	20.972	21.28	кино
words@akh1986f	@akh1986f	21.28	21.588	обрати
words@akh1986f	@akh1986f	21.588	21.896	внимание
words@akh1986f	@akh1986f	21.896	22.204	так
words@akh1986f	@akh1986f	22.204	22.512	и
words@akh1986f	@akh1986f	22.512	22.82	происходит
words@akh1986f	@akh1986f	22.82	23.128	у
words@akh1986f	@akh1986f	23.128	23.436	нас
words@akh1986f	@akh1986f	23.436	23.744	эээ
words@akh1986f	@akh1986f	23.744	24.052	один
words@akh1986f	@akh1986f	24.052	24.36	человек
words@akh1986f	@akh1986f	24.36	24.668	/
words@akh1986f	@akh1986f	24.668	24.976	в
words@akh1986f	@akh1986f	24.976	25.284	среднем
words@akh1986f	@akh1986f	25.284	25.592	/
words@akh1986f	@akh1986f	25.592	25.9	играет
words@akh1986f	@akh1986f	25.9	26.208	такой
words@akh1986f	@akh1986f	26.208	26.516	вот
words@akh1986f	@akh1986f	26.516	26.824	примерно
words@akh1986f	@akh1986f	26.824	27.132	одну
words@akh1986f	@akh1986f	27.132	27.44	и
words@akh1986f	@akh1986f	27.44	27.748	ту
words@akh1986f	@akh1986f	27.748	28.056	же
words@akh1986f	@akh1986f	28.056	28.364	роль
words@akh1986f	@akh1986f	28.364	28.672	/
words@akh1986f	@akh1986f	28.672	28.98	он
words@akh1986f	@akh1986f	28.98	29.288	переходит
words@akh1986f	@akh1986f	29.288	29.596	просто
words@akh1986f	@akh1986f	29.596	29.904	из
words@akh1986f	@akh1986f	29.904	30.212	фильма
words@akh1986f	@akh1986f	30.212	30.52	в
words@akh1986f	@akh1986f	30.52	30.828	фильм
words@akh1986f	@akh1986f	30.828	31.136	/
words@akh1986f	@akh1986f	31.136	31.444	это
words@akh1986f	@akh1986f	31.444	31.752	п
words@akh1986f	@akh1986f	31.752	32.06	.
words@akh1986f	@akh1986f	32.06	32.368	.
words@akh1986f	@akh1986f	32.368	32.676	.
words@akh1986f	@akh1986f	32.676	32.984	почти
words@akh1986f	@akh1986f	32.984	33.292	везде
words@akh1986f	@akh1986f	33.292	33.6	/
words@akh1986f	@akh1986f	33.6	33.909	/
words@akh1986f	@akh1986f	35.272	35.567	посмот
words@akh1986f	@akh1986f	35.567	35.862	.
words@akh1986f	@akh1986f	35.862	36.157	.
words@akh1986f	@akh1986f	36.157	36.452	.
words@akh1986f	@akh1986f	36.452	36.747	да
words@akh1986f	@akh1986f	36.747	37.042	/
words@akh1986f	@akh1986f	37.042	37.337	его
words@akh1986f	@akh1986f	37.337	37.632	переодевают
words@akh1986f	@akh1986f	37.632	37.927	/
words@akh1986f	@akh1986f	37.927	38.222	да
words@akh1986f	@akh1986f	38.222	38.517	/
words@akh1986f	@akh1986f	38.517	38.812	ему
words@akh1986f	@akh1986f	38.812	39.107	одевают
words@akh1986f	@akh1986f	39.107	39.402	другую
words@akh1986f	@akh1986f	39.402	39.697	там
words@akh1986f	@akh1986f	39.697	39.992	парик
words@akh1986f	@akh1986f	39.992	40.287	/
words@akh1986f	@akh1986f	40.287	40.582	прическу
words@akh1986f	@akh1986f	40.582	40.877	ему
words@akh1986f	@akh1986f	40.877	41.172	делают
words@akh1986f	@akh1986f	41.172	41.467	/
words@akh1986f	@akh1986f	41.467	41.762	но
words@akh1986f	@akh1986f	41.762	42.057	по
words@akh1986f	@akh1986f	42.057	42.352	сути
words@akh1986f	@akh1986f	42.352	42.647	все
words@akh1986f	@akh1986f	42.647	42.942	равно
words@akh1986f	@akh1986f	42.942	43.237	это
words@akh1986f	@akh1986f	43.237	43.532	один
words@akh1986f	@akh1986f	43.532	43.827	и
words@akh1986f	@akh1986f	43.827	44.122	тот
words@akh1986f	@akh1986f	44.122	44.417	же
words@akh1986f	@akh1986f	44.417	44.712	образ
words@akh1986f	@akh1986f	44.712	45.007	/
words@akh1986f	@akh1986f	45.007	45.302	/
words@akh1986f	@akh1986f	45.302	45.597	я
words@akh1986f	@akh1986f	45.597	45.892	после
words@akh1986f	@akh1986f	45.892	46.187	универа
words@akh1986f	@akh1986f	46.187	46.482	вообще
words@akh1986f	@akh1986f	46.482	46.777	эээ
words@akh1986f	@akh1986f	46.777	47.072	/
words@akh1986f	@akh1986f	47.072	47.367	поставила
words@akh1986f	@akh1986f	47.367	47.662	на
words@akh1986f	@akh1986f	47.662	47.957	себе
words@akh1986f	@akh1986f	47.957	48.252	крест
words@akh1986f	@akh1986f	48.252	48.547	/
words@akh1986f	@akh1986f	48.547	48.842	потому
words@akh1986f	@akh1986f	48.842	49.137	что
words@akh1986f	@akh1986f	49.137	49.432	#смеётся#
words@akh1986f	@akh1986f	49.432	49.727	ааа
words@akh1986f	@akh1986f	49.727	50.022	/
words@akh1986f	@akh1986f	50.022	50.317	они
words@akh1986f	@akh1986f	50.317	50.612	поставили
words@akh1986f	@akh1986f	50.612	50.907	на
words@akh1986f	@akh1986f	50.907	51.202	мне
words@akh1986f	@akh1986f	51.202	51.497	крест
words@akh1986f	@akh1986f	51.497	51.792	как
words@akh1986f	@akh1986f	51.792	52.087	на
words@akh1986f	@akh1986f	52.087	52.382	артистке
words@akh1986f	@akh1986f	52.382	52.677	меня
words@akh1986f	@akh1986f	52.677	52.972	/
words@akh1986f	@akh1986f	52.972	53.267	ну
words@akh1986f	@akh1986f	53.267	53.562	то
words@akh1986f	@akh1986f	53.562	53.857	есть
words@akh1986f	@akh1986f	53.857	54.152	это
